"Date","ADS","AIR","ALV","BAS","BAYN","BMW","BNR","CON","X1COV","DBK","DB1","DTE","DHL","EOAN","FRE","HEI","HEN3","IFX","MBG","MRK","MTX","MUV2","PAH3","QIA","RWE","SAP","SRT3","SIE","SHL","SY1","VOW3","VNA","ZAL","RHM","CBK","P911","ENR","BEI","DTG","HNR1"
2023-06-14,174.168991088867,128.135040283203,199.127807617188,43.7120552062988,51.592041015625,106.316909790039,69.8537292480469,69.3691177368164,40.8199996948242,9.64818286895752,163.479339599609,18.4898166656494,41.6210441589355,10.8290481567383,25.5699996948242,71.3333587646484,72.3460006713867,38.4490928649902,69.9017715454102,165.71223449707,224.325302124023,315.795532226562,52.375545501709,42.3136405944824,38.7445068359375,123.912391662598,339.517028808594,159.790588378906,51.761043548584,91.722038269043,121.859504699707,18.3115406036377,26.4200000762939,242.619384765625,9.92964553833008,112.607124328613,23.7000007629395,118.56909942627,29.6893863677979,190.264175415039
2023-06-15,173.65055847168,128.431747436523,199.175277709961,43.2640609741211,51.6020050048828,105.95906829834,68.6288757324219,69.4848937988281,40.8899993896484,9.36252593994141,165.681900024414,18.7042541503906,42.1168670654297,10.7089920043945,25.4899997711182,70.3245620727539,72.0924987792969,38.3452033996582,69.7440719604492,161.81950378418,224.027923583984,316.27783203125,51.9416465759277,42.263671875,38.7833023071289,123.221138000488,344.706573486328,161.190734863281,51.5451278686523,94.1357727050781,120.324005126953,17.8950386047363,25.75,244.993148803711,9.8662748336792,109.773941040039,23.0699996948242,118.916519165039,29.6162147521973,189.667266845703
2023-06-16,174.288635253906,129.875686645508,199.649948120117,42.6527366638184,52.1199188232422,105.205718994141,69.7914276123047,69.4655990600586,41.7700004577637,9.23913097381592,169.401794433594,18.7622089385986,42.126407623291,10.9683141708374,25.8600006103516,70.8289566040039,71.9364929199219,37.6624984741211,70.597541809082,163.839782714844,224.721817016602,318.206939697266,51.8512496948242,42.603458404541,39.1906280517578,124.95915222168,354.786285400391,159.24609375,51.8199272155762,94.4523315429688,119.343505859375,17.9967422485352,26.6599998474121,257.059814453125,9.99301624298096,110.110076904297,23.0100002288818,119.660987854004,29.8906078338623,189.816497802734
2023-06-19,171.63671875,130.09326171875,199.365142822266,41.1267585754395,51.4127655029297,104.546531677246,69.8883056640625,69.0603866577148,40.310001373291,9.13808250427246,164.164581298828,18.6520919799805,42.0596599578857,10.8866758346558,25.4899997711182,70.2857666015625,71.3904876708984,37.6872329711914,70.0780410766602,153.689102172852,234.138916015625,316.856567382812,52.0862808227539,41.5641098022461,38.6960182189941,123.596389770508,301.992492675781,158.779388427734,51.4077262878418,92.6123504638672,118.381507873535,17.6819438934326,26.1900005340576,257.257659912109,9.97839164733887,109.341758728027,22.8500003814697,120.256561279297,29.3326740264893,188.572952270508
2023-06-20,168.924987792969,130.627334594727,198.653121948242,39.8107757568359,50.6856956481934,104.07568359375,69.3845367431641,66.8220520019531,45.5099983215332,9.06132507324219,164.164581298828,18.5864105224609,41.9929122924805,10.96351146698,25.4799995422363,70.8095626831055,71.1759872436523,36.9550590515137,69.6234741210938,152.999267578125,236.815353393555,318.785675048828,51.0557632446289,41.8239440917969,38.8899803161621,123.023635864258,303.389678955078,157.04866027832,50.1318550109863,91.8605270385742,116.642501831055,17.6141414642334,25.7700004577637,255.37841796875,9.9393949508667,107.901161193848,22.6299991607666,120.90177154541,28.8844985961914,190.41340637207
2023-06-21,176.142959594727,128.392196655273,198.320846557617,39.7734451293945,50.6657752990723,103.510673522949,68.4351196289062,65.7800674438477,47.1500015258789,9.16820240020752,163.479339599609,18.5806140899658,40.9011344909668,10.9154891967773,25.4300003051758,71.294563293457,70.8639831542969,36.5790786743164,68.6957778930664,148.81086730957,234.039794921875,317.242370605469,50.3687515258789,41.2143249511719,39.2100219726562,121.463371276855,302.092315673828,155.940216064453,49.9159393310547,91.3263397216797,115.643501281738,17.2509136199951,25.6000003814697,255.872955322266,10.1343812942505,107.180854797363,22.9799995422363,120.653617858887,28.9851093292236,189.915985107422
2023-06-22,180.828689575195,126.176818847656,197.893630981445,39.549446105957,50.2972602844238,102.738487243652,68.3188629150391,65.3555526733398,48.3499984741211,9.03606224060059,162.59831237793,18.7718677520752,41.311149597168,10.8962802886963,25,70.6155700683594,69.5184631347656,36.7423324584961,67.1186904907227,150.535507202148,231.363342285156,318.592742919922,49.4286346435547,41.0744132995605,38.9287719726562,121.562126159668,316.363586425781,156.07633972168,49.7196502685547,91.0889205932617,113.775001525879,17.0523490905762,26.6000003814697,253.696990966797,9.96864318847656,105.692237854004,23.3799991607666,119.512092590332,29.2426280975342,190.065216064453
2023-06-23,176.342376708984,125.326278686523,198.558181762695,39.4187812805176,50.2972602844238,102.286476135254,67.8732223510742,64.4679336547852,49,8.90489387512207,164.164581298828,18.8916435241699,41.1824226379395,10.9202909469604,25.1900005340576,70.8871612548828,70.2009735107422,35.3274574279785,66.8218307495117,150.732604980469,235.22932434082,318.882141113281,48.9404945373535,41.3842163085938,38.5311470031738,121.048622131348,308.679046630859,152.634338378906,50.2888870239258,92.4144973754883,113.182998657227,16.7762966156006,26.6499996185303,253.103546142578,9.37881088256836,104.107574462891,14.6499996185303,119.71061706543,29.3189296722412,189.319076538086
2023-06-26,176.043273925781,126.29549407959,198.605651855469,39.9321098327637,49.8889083862305,102.870323181152,68.0669860839844,64.9503326416016,49.5999984741211,8.91752529144287,164.55615234375,19.0249404907227,41.0012550354004,10.9395008087158,24.7399997711182,71.2751617431641,70.298469543457,35.4857635498047,66.7754516601562,150.387680053711,233.048522949219,319.364410400391,49.0670471191406,41.394214630127,38.3662757873535,120.100616455078,307.082275390625,151.175857543945,49.601879119873,92.9289016723633,113.53450012207,16.6067905426025,27.1499996185303,242.520477294922,9.35151290893555,104.539749145508,14.3500003814697,118.817253112793,29.7385883331299,189.418563842773
2023-06-27,173.032455444336,127.403190612793,200.599304199219,40.2354393005371,50.0582237243652,101.759124755859,68.5707550048828,65.3555526733398,49.5200004577637,9.07784271240234,163.479339599609,19.2277870178223,41.4780120849609,10.9587087631226,24.2999992370605,71.3527603149414,70.6104736328125,35.0998840332031,66.6362915039062,145.065963745117,234.238052368164,324.765930175781,48.4885101318359,40.4647903442383,38.666919708252,119.290863037109,291.31396484375,153.198272705078,49.209300994873,92.1177291870117,111.647499084473,16.9409599304199,27.7999992370605,240.146697998047,9.5503978729248,103.483306884766,14.6800003051758,118.271308898926,30.3108520507812,190.512893676758
2023-06-28,171.935806274414,129.044921875,200.931579589844,41.1360931396484,50.0980644226074,103.472999572754,69.2876510620117,65.8186569213867,47.9000015258789,9.11379241943359,163.234603881836,19.347562789917,42.2455940246582,11.0547542572021,24.8999996185303,72.1675567626953,71.0979843139648,35.6885948181152,67.2949523925781,148.318130493164,235.526702880859,326.116302490234,49.537109375,40.6446800231934,38.8608856201172,121.858375549316,302.291900634766,148.492263793945,49.8766822814941,93.2652435302734,112.591003417969,17.2654438018799,26.2000007629395,246.377868652344,9.57379627227783,105.019950866699,15.6700000762939,119.065406799316,30.949878692627,190.81135559082
2023-06-29,172.992584228516,129.203170776367,200.361968994141,41.1034278869629,50.3072204589844,104.565368652344,68.047607421875,65.7800674438477,46.8400001525879,9.24787521362305,163.870895385742,19.2509689331055,42.1407089233398,11.0787649154663,24.9200000762939,72.32275390625,70.8639831542969,36.2476196289062,67.7031402587891,147.431182861328,233.940658569336,326.695037841797,49.6275024414062,40.4448051452637,38.6184310913086,121.838623046875,303.090301513672,146.411514282227,49.6411361694336,93.1267471313477,113.238502502441,16.8198833465576,26.2000007629395,247.16911315918,9.72978496551514,108.858604431152,15.6999998092651,119.164680480957,31.0643310546875,190.761596679688
2023-06-30,177.239624023438,130.924026489258,202.403076171875,41.504753112793,50.4665794372559,105.95906829834,69.1714019775391,66.6676788330078,47.5800018310547,9.34503746032715,165.535079956055,19.2954025268555,42.6508407592773,11.2180309295654,25.3700008392334,72.9435501098633,71.4294891357422,37.3854598999023,68.3432464599609,149.352905273438,235.32844543457,331.421356201172,49.8625335693359,41.114387512207,38.666919708252,123.576637268066,316.463409423828,148.317245483398,50.8973770141602,94.9865112304688,113.719505310059,17.3332462310791,26.3600006103516,248.059280395508,9.89552307128906,110.26416015625,16.1800003051758,120.355827331543,31.4744529724121,193.348205566406
2023-07-03,176.083145141602,131.200958251953,202.925231933594,41.752082824707,50.3669815063477,105.657722473145,68.183235168457,64.1013107299805,47.9500007629395,9.45385837554932,165.045608520508,19.2664222717285,43.0608520507812,11.3236789703369,25.9200000762939,72.7883529663086,71.1174850463867,36.7769622802734,68.2968673706055,146.494934082031,233.841537475586,329.974517822266,50.564022064209,41.3442420959473,39.1518325805664,121.581878662109,317.261779785156,144.661331176758,49.7392807006836,94.2346954345703,114.49649810791,17.7594318389893,25.8400001525879,249.147247314453,9.95889377593994,110.16722869873,16.3449993133545,119.660987854004,31.4839897155762,193.746139526367
2023-07-04,178.097015380859,129.875686645508,202.403076171875,41.7054176330566,50.3669815063477,105.29988861084,68.6288757324219,64.3135681152344,47.0200004577637,9.35766792297363,167.003448486328,19.2799453735352,43.1943435668945,11.2276344299316,26.0499992370605,71.6243515014648,70.3569793701172,37.0094757080078,67.4897689819336,145.805084228516,229.678176879883,326.887939453125,50.317554473877,41.0344352722168,39.0936470031738,121.858375549316,320.654937744141,142.930618286133,49.9551963806152,93.7005081176758,114.255996704102,18.5875949859619,25.9500007629395,249.542892456055,9.87602424621582,110.700370788574,16.0599994659424,119.41283416748,31.3313846588135,192.353363037109
2023-07-05,173.889846801758,131.418533325195,197.039215087891,41.1500930786133,50.2275428771973,105.846069335938,67.8151016235352,66.494010925293,47.4000015258789,9.2245569229126,164.213531494141,19.258695602417,42.6889801025391,11.1267881393433,25.7800006866455,71.585563659668,69.5379638671875,36.2871971130371,68.2504806518555,146.544219970703,231.264221191406,323.41552734375,50.1658782958984,41.4741630554199,38.7639045715332,121.443626403809,322.850555419922,141.802719116211,49.4644775390625,92.7112731933594,114.348503112793,18.34059715271,25.3500003814697,246.476760864258,9.95889377593994,109.779487609863,15.1549997329712,119.512092590332,31.2073974609375,191.408248901367
2023-07-06,164.239273071289,127.99658203125,192.90950012207,40.1981048583984,48.4248085021973,101.721458435059,66.5750503540039,64.8538589477539,46.4900016784668,8.82424926757812,159.367889404297,18.9476661682129,41.5495300292969,10.9779186248779,24.7600002288818,68.0935745239258,68.6799545288086,34.7981109619141,66.2559356689453,145.410888671875,220.06282043457,315.216796875,49.2368812561035,41.2143249511719,38.191707611084,119.843864440918,309.577239990234,138.282943725586,48.4732246398926,91.7022476196289,112.258003234863,16.9893913269043,24.1499996185303,238.761993408203,9.78828048706055,106.19287109375,14.9250001907349,117.377944946289,30.6542091369629,185.73762512207
2023-07-07,166.113540649414,129.618545532227,193.668991088867,42.2327423095703,48.5642471313477,100.892768859863,66.8269424438477,66.0309143066406,47.8699989318848,9.01274394989014,157.801605224609,18.8356189727783,41.9166297912598,10.8578624725342,24.6399993896484,66.0371932983398,68.5044479370117,35.3670310974121,66.7476119995117,144.376113891602,221.153228759766,316.27783203125,49.8625335693359,40.7346229553223,37.8716659545898,119.922866821289,308.778839111328,138.671859741211,48.6596984863281,92.4936370849609,113.182998657227,17.2266979217529,24.6900005340576,239.553253173828,10.0417623519897,106.968353271484,14.9099998474121,115.640853881836,30.5492935180664,186.284805297852
2023-07-10,166.831359863281,130.528427124023,195.425308227539,41.9667472839355,49.3361358642578,101.212951660156,67.6600875854492,65.2590713500977,47.5,9.15848636627197,157.899505615234,18.8163013458252,41.9357032775879,10.7714223861694,24.5799999237061,66.5027847290039,68.1339416503906,35.8963737487793,66.7105102539062,143.735549926758,225.613967895508,315.313262939453,49.6918983459473,40.934497833252,37.4449424743652,120.791870117188,306.683044433594,140.383148193359,48.7872848510742,92.4342880249023,112.887001037598,17.1831111907959,24.8899993896484,246.575668334961,10.2318735122681,107.792304992676,15.1199998855591,115.740112304688,30.4062271118164,185.538665771484
2023-07-11,171.098342895508,130.746002197266,197.324020385742,42.5360717773438,49.610034942627,100.271255493164,68.1057357788086,66.2624664306641,47.4799995422363,9.20803928375244,156.480072021484,18.7873229980469,42.6556091308594,10.8530597686768,25.0499992370605,67.6667861938477,68.7189559936523,36.0645751953125,67.1465225219727,145.115234375,224.226181030273,317.145904541016,50.2037963867188,41.0044555664062,37.7746849060059,121.581878662109,311.074249267578,141.938842773438,49.0620880126953,93.5224456787109,113.53450012207,17.8320789337158,25.7900009155273,247.960372924805,10.6072206497192,109.149406433105,15.2749996185303,114.896385192871,31.1787815093994,185.339706420898
2023-07-12,173.610687255859,132.031707763672,200.409439086914,43.618724822998,49.7444915771484,101.13761138916,68.8420104980469,67.0728912353516,48.0499992370605,9.17500400543213,159.074203491211,18.9611892700195,43.3755149841309,11.0067319869995,25.7199993133545,69.5873718261719,69.069953918457,37.2024154663086,67.3598937988281,147.529724121094,225.11833190918,319.943145751953,50.8294486999512,41.4341888427734,37.910457611084,123.912391662598,313.369598388672,145.128051757812,49.425220489502,94.8480224609375,114.292999267578,18.7183570861816,28.5,249.542892456055,10.6364688873291,110.651908874512,15.5699996948242,115.194175720215,31.5126037597656,187.826812744141
2023-07-13,173.491058349609,133.080047607422,201.40625,43.3340606689453,50.4267425537109,100.760932922363,69.2682800292969,67.1500778198242,48.1500015258789,9.32074737548828,158.927368164062,19.0944881439209,43.6281967163086,11.0547542572021,25.9500007629395,70.0723648071289,69.7719650268555,38.0434303283691,67.5361557006836,146.692047119141,224.226181030273,322.836822509766,50.9052886962891,41.2043304443359,38.2304992675781,126.321907043457,311.872619628906,146.333724975586,50.2496299743652,95.4217758178711,114.60750579834,18.9459781646729,28.3600006103516,251.224304199219,10.9533195495605,110.894248962402,15.6899995803833,115.541595458984,31.2264728546143,189.717010498047
2023-07-14,172.733367919922,131.576766967773,199.697418212891,42.3354072570801,50.108024597168,100.534934997559,67.0594482421875,67.0728912353516,47.9500007629395,9.33726406097412,160.983093261719,19.2026710510254,43.7664566040039,11.0403470993042,26.1100006103516,69.8783721923828,69.7719650268555,38.167106628418,67.1929092407227,147.332626342773,222.045379638672,319.8466796875,50.9621620178223,40.9145126342773,38.259593963623,127.111915588379,310.974426269531,146.430953979492,50.7207183837891,95.5404891967773,113.923004150391,18.7910003662109,28.2099990844727,250.136322021484,10.7729587554932,111.185050964355,15.4449996948242,116.137168884277,31.4935283660889,188.821655273438
2023-07-17,172.115249633789,132.071258544922,199.55500793457,42.1954078674316,50.0183868408203,100.572601318359,66.5750503540039,66.8027496337891,47.6500015258789,9.55782222747803,161.032043457031,19.0790348052979,43.6949424743652,10.9250936508179,26.1200008392334,69.2187728881836,69.849967956543,37.538818359375,67.2763977050781,146.642776489258,222.144515991211,323.511993408203,50.6019401550293,40.774600982666,38.0462341308594,126.795906066895,307.082275390625,145.769775390625,50.544059753418,94.5314636230469,112.905502319336,18.389030456543,28.0200004577637,250.630859375,10.855827331543,110.748840332031,15.4449996948242,115.343063354492,31.588903427124,190.214431762695
2023-07-18,172.912826538086,132.605331420898,200.124633789062,43.5300559997559,51.1936492919922,100.855102539062,65.8000183105469,68.4815063476562,50.2999992370605,9.61709022521973,161.080993652344,18.7370948791504,43.747386932373,10.9587087631226,26.6100006103516,69.9559707641602,69.3429641723633,37.4497718811035,67.2300186157227,146.494934082031,223.234909057617,324.862365722656,50.9242477416992,40.6546745300293,37.9298553466797,126.6181640625,312.171997070312,146.042022705078,49.601879119873,94.9865112304688,113.515998840332,19.1396999359131,29.2800006866455,255.97184753418,10.8704509735107,109.100936889648,15.5649995803833,114.598594665527,31.7224311828613,191.507736206055
2023-07-19,171.776290893555,132.902038574219,199.934753417969,43.9313850402832,51.15380859375,100.949272155762,65.3931350708008,69.2533416748047,48.8400001525879,9.76866340637207,161.766235351562,18.8182334899902,43.6567993164062,10.9154891967773,26.4300003051758,69.9365692138672,69.2649612426758,37.0045318603516,66.6919555664062,146.889144897461,222.144515991211,320.714782714844,51.2275924682617,40.8845329284668,38.0462341308594,126.400909423828,318.658966064453,144.350204467773,50.1907424926758,95.9559631347656,114.478004455566,20.4570083618164,29.75,254.09260559082,10.8168306350708,109.537147521973,15.5799999237061,113.903762817383,31.3027744293213,190.264175415039
2023-07-20,170.480239868164,133.159164428711,203.494857788086,44.4960441589355,51.9505958557129,101.40128326416,66.5169296264648,69.2147521972656,49.060001373291,9.83279037475586,163.528289794922,18.9592590332031,44.128791809082,11.0211391448975,28.1200008392334,70.6155700683594,68.7774505615234,36.3515129089355,66.3858108520508,149.40217590332,224.027923583984,326.116302490234,51.2275924682617,41.0244445800781,38.4438629150391,124.801147460938,324.247711181641,147.208801269531,50.3870277404785,96.4308013916016,114.755500793457,20.1761112213135,30.1599998474121,254.587142944336,10.9289474487305,109.003997802734,15.4899997711182,113.457084655762,31.6461315155029,191.955413818359
2023-07-21,172.175064086914,133.000930786133,203.732192993164,44.3047142028809,51.7314796447754,101.307121276855,66.3619155883789,69.7164535522461,48.9799995422363,9.90857696533203,163.724075317383,18.9978942871094,44.2098426818848,11.1267881393433,28.4699993133545,69.4515686035156,69.0309600830078,36.5048713684082,66.0518417358398,152.999267578125,223.532287597656,329.395782470703,51.1896743774414,41.4441833496094,38.8608856201172,119.567359924316,349.297332763672,147.403274536133,50.3870277404785,95.876823425293,115.551002502441,20.408576965332,31.0100002288818,253.004638671875,10.8802003860474,107.792304992676,15.414999961853,114.846748352051,31.8559627532959,194.094345092773
2023-07-24,174.268692016602,134.919586181641,204.349273681641,44.1740493774414,51.2832908630371,102.267639160156,66.7881851196289,70.9128036499023,48.7900009155273,9.98241996765137,163.234603881836,19.216194152832,44.1383285522461,11.1315898895264,28,68.3845748901367,68.465446472168,36.4356117248535,66.2373809814453,155.265914916992,227.100875854492,328.527679443359,51.625732421875,42.263671875,38.6475219726562,118.283599853516,358.079650878906,146.917114257812,50.2888870239258,95.0458679199219,116.180000305176,20.447322845459,30.8199996948242,252.312301635742,10.924072265625,108.13158416748,15.5450000762939,114.052658081055,31.5126037597656,194.492279052734
2023-07-25,180.948318481445,131.616333007812,205.156234741211,44.4400482177734,51.5223236083984,102.098136901855,66.9431915283203,70.5075836181641,49.0800018310547,10.1126165390015,164.213531494141,19.1273307800293,43.8904113769531,11.0979747772217,27.8600006103516,68.5591735839844,68.9334487915039,36.9501152038574,66.0703964233398,154.723892211914,211.141357421875,329.878051757812,51.4740600585938,42.5634841918945,38.7251129150391,118.895858764648,357.7802734375,147.597732543945,51.8199272155762,96.5099334716797,115.884002685547,20.2826595306396,31.3500003814697,250.531967163086,10.7875823974609,107.598434448242,15.8299999237061,116.683113098145,31.4267654418945,195.586608886719
2023-07-26,176.940536499023,131.675674438477,204.87141418457,44.1460494995117,51.3131675720215,100.911605834961,66.8463134765625,70.3725128173828,49.7400016784668,10.2505874633789,165.9755859375,18.9051666259766,43.4613304138184,11.1556005477905,28.4400005340576,67.7637786865234,68.8164520263672,36.4702415466309,64.9015045166016,155.61083984375,206.680633544922,331.324890136719,50.8484077453613,42.5035209655762,39.3748931884766,117.849090576172,356.882080078125,146.703201293945,51.0740356445312,95.8174743652344,114.237503051758,20.4957523345947,30.7199993133545,250.136322021484,10.7193374633789,105.368919372559,15.9300003051758,116.286064147949,31.4172248840332,194.542022705078
2023-07-27,181.546508789062,129.598754882812,207.766967773438,44.7060432434082,52.0701141357422,103.54833984375,67.8538513183594,70.8356170654297,49.1300010681152,9.90857696533203,170.527542114258,19.1253967285156,44.7104377746582,11.14599609375,28.6900005340576,71.1975631713867,69.069953918457,38.4985656738281,67.4619445800781,158.173141479492,207.969284057617,336.340606689453,51.0000801086426,42.9732284545898,38.6572227478027,121.759628295898,373.049560546875,151.370315551758,52.5069351196289,98.4686279296875,111.888000488281,20.5151252746582,31.3500003814697,251.125396728516,10.5974712371826,106.483673095703,15.8599996566772,116.782371520996,32.4663772583008,196.084030151367
2023-07-28,184.577255249023,132.011932373047,208.19416809082,46.0920219421387,52.1896362304688,104.791374206543,68.7063827514648,70.468994140625,49.5,9.82501792907715,172.583282470703,19.2258548736572,44.6913681030273,11.0547542572021,28.7700004577637,72.4197540283203,69.225959777832,38.9586486816406,68.2412033081055,158.025329589844,209.357070922852,336.919311523438,50.9432067871094,42.5634841918945,37.7552871704102,122.0361328125,365.963836669922,150.009078979492,51.6432685852051,98.6862640380859,112.18399810791,20.5635547637939,31.2900009155273,250.33415222168,10.5438499450684,108.810127258301,15.7950000762939,118.271308898926,32.5522155761719,196.680923461914
2023-07-31,183.440719604492,132.545989990234,206.390380859375,45.5180320739746,52.9266624450684,104.395866394043,68.2801208496094,70.0637817382812,48.8300018310547,9.79392528533936,170.625442504883,19.1659660339355,44.54833984375,11.0499515533447,28.5300006866455,71.4885559082031,68.4264450073242,39.5770378112793,67.3877258300781,157.483306884766,210.447479248047,330.456817626953,50.9811210632324,42.6234474182129,37.9492530822754,122.845886230469,374.546539306641,150.689697265625,51.8395576477051,98.3103485107422,111.517997741699,20.5732402801514,31.3999996185303,254.587142944336,10.6023464202881,107.792304992676,15.3900003433228,116.931266784668,32.5712928771973,193.149230957031
